"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"A member was added to a security-enabled local group.

Subject:
	Security ID:		S-1-5-21-3461203602-4096304019-2269080069-1000
	Account Name:		IEUser
	Account Domain:		MSEDGEWIN10
	Logon ID:		0x27A10F

Member:
	Security ID:		S-1-5-20
	Account Name:		-

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Additional Information:
	Privileges:		-","4732","0",,"0","13826","0","-9214364837600034816","191030","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","624","5108","MSEDGEWIN10",,"9/22/2019 4:23:19 AM","15957a0b-7182-0000-a07a-95158271d501",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Security Group Management","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A member was added to a security-enabled local group.

Subject:
	Security ID:		S-1-5-21-3461203602-4096304019-2269080069-1000
	Account Name:		IEUser
	Account Domain:		MSEDGEWIN10
	Logon ID:		0x27A10F

Member:
	Security ID:		S-1-5-21-3461203602-4096304019-2269080069-501
	Account Name:		-

Group:
	Security ID:		S-1-5-32-544
	Group Name:		Administrators
	Group Domain:		Builtin

Additional Information:
	Privileges:		-","4732","0",,"0","13826","0","-9214364837600034816","191029","Microsoft-Windows-Security-Auditing","54849625-5478-4994-a5ba-3e3b0328c30d","Security","624","4452","MSEDGEWIN10",,"9/22/2019 4:22:05 AM","15957a0b-7182-0000-a07a-95158271d501",,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","Security Group Management","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
