"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
,"1","5",,"4","1","0","-9223372036854775808","339891","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3032","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:28 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"1","5",,"4","1","0","-9223372036854775808","339890","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3032","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:26 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"3","5",,"4","3","0","-9223372036854775808","339889","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3804","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:25 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"3","5",,"4","3","0","-9223372036854775808","339888","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3804","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:25 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"3","5",,"4","3","0","-9223372036854775808","339887","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3804","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:08 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"3","5",,"4","3","0","-9223372036854775808","339886","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3804","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:08 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"10","3",,"4","10","0","-9223372036854775808","339885","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3032","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:07 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"10","3",,"4","10","0","-9223372036854775808","339884","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3032","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:07 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"18","1",,"4","18","0","-9223372036854775808","339883","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3032","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:07 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"7","3",,"4","7","0","-9223372036854775808","339882","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3200","3596","MSEDGEWIN10","S-1-5-18","8/2/2020 9:24:07 AM",,,"System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
